ID;Region;date;num;num_men;num_women;num_children;cause;location;Information Source;Location Coordinates
52298;Sub-Saharan Africa;February 14, 2019;1;1;;;Sickness or lack of access to medicines;Koro, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.081062000000, -3.082222000000
51500;US-Mexico Border;February 14, 2019;1;;;;Unknown;Cage ranch, near US Highway 281, southwest of Falfurrias, Brooks County, Texas, USA;Brooks County Sheriff's Office;27.066310800000, -98.166833700000
51477;Mediterranean;February 14, 2019;1;1;;1;Unknown;Port of Ceuta, Spain;20 Minutos;35.893361197022, -5.320987701416
51476;US-Mexico Border;February 14, 2019;1;1;;;Drowned;Rio Bravo, between International Bridge 1 and 2, near Eagle Pass, Maverick County, Texas, USA;US Border Patrol;28.700360570000, -100.510757707230
51472;Mediterranean;February 13, 2019;1;;1;1;Drowned;Off the coast of Tsonia, Lesvos, Greece;Hellenic Coast Guard via IOM Greece, Aegean Boat Report, Ekathimerini;39.417612220935, 26.393699500607
51471;Central America;February 13, 2019;1;1;;;Vehicle Accident;Highway Morelia-Salamanca, near Cuitzeo, Michoacán, Mexico;MVS Noticias;19.984811631957, -101.150053343960
51470;US-Mexico Border;February 13, 2019;1;1;;;Drowned;Río Bravo, near International Bridge Reynosa-Hidalgo, Tamaulipas, Mexico;El Mañana, Hora Cero;26.094483422113, -98.270738236367
52297;North Africa;February 13, 2019;1;1;;;Sickness or lack of access to medicines, Starvation, Dehydration, Suffocation;Unspecified location in the Sahara desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.853192000000, 18.951927000000
52296;Sub-Saharan Africa;February 12, 2019;3;3;;1;Violent death;Malbo, Dori, Burkina Faso, near border with Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.901389000000, -0.178889000000
52295;Sub-Saharan Africa;February 11, 2019;4;1;1;;Starvation;Oursi, Burkina Faso, near border with Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.679170000000, -0.468035000000
53326;Sub-Saharan Africa;February 11, 2019;1;1;;;Vehicle Accident;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.973140000000, 7.989740000000
53325;Sub-Saharan Africa;February 11, 2019;2;2;;;Sickness or lack of access to medicines;Unspecified location, Chad;Mixed Migration Monitoring Mechanism Initiative (4Mi);18.732206000000, 15.454166000000
51582;Mediterranean;February 11, 2019;3;;;;Drowned;Unspecified location off the coast of Tangiers, Morocco;Alarm Phone;35.876466418300, -5.812712909613
51499;US-Mexico Border;February 11, 2019;1;;1;;Unknown;Cage ranch, near US Highway 281, southwest of Falfurrias, Brooks County, Texas, USA;Brooks County Sheriff's Office;27.083922600000, -98.182742600000
51610;Middle East;February 10, 2019;2;;;;Violent death;Syria-Turkey border, Idlib province, Syria;Syrian Observatory for Human Rights;36.110767146829, 36.380033823202
52294;North Africa;February 10, 2019;16;1;2;1;Sickness or lack of access to medicines, Starvation, Violent death, Sexual abuse;Unspecified location on the Tunisia-Libya border;Mixed Migration Monitoring Mechanism Initiative (4Mi);30.792592000000, 10.175685000000
53324;North Africa;February 10, 2019;1;1;;;Starvation, Dehydration;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.131601000000, 13.559627000000
53320;North Africa;February 09, 2019;3;1;1;;Sickness or lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter;Unspecified location in the desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.499053000000, 16.317201000000
52293;Sub-Saharan Africa;February 09, 2019;1;1;;;Sickness or lack of access to medicines;Between Koutiala, Mali and Bobo-Dioulasso, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.065762000000, -4.678001000000
51466;Mediterranean;February 09, 2019;5;;;;Drowned;13 nautical miles off the coast of Kristel, commune de Gdyel, province of Oran, Algeria;Algérie360, El Watan, Huffington Post Maghreb;35.850585778575, -0.543309022656
53323;North Africa;February 09, 2019;1;1;;;Unknown ;Kufra, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);23.848018000000, 21.993292000000
53322;North Africa;February 09, 2019;2;;2;;Sickness or lack of access to medicines, Starvation, Dehydration;Unspecified location, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);25.499053000000, 16.317201000000
53321;North Africa;February 09, 2019;1;;1;;Sickness or lack of access to medicines, Sexual abuse;Tripoli, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);32.895340000000, 13.181050000000
51463;Europe;February 08, 2019;1;1;;;Hypothermia;Vodni dol forest area, south of Pasjak/Rupa border crossing, Croatia ;Police Administration Primorje-Gorski kotar County, TV Istria, N1 news portal, Net.hr news portal, Vijesti.hr news portal;45.440507100000, 14.194309800000
52288;North Africa;February 08, 2019;14;2;2;2;Vehicle Accident;Unspecified location in Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);20.050684000000, 5.543735000000
52287;Sub-Saharan Africa;February 08, 2019;3;1;1;1;Vehicle Accident;Ayame, CÙte d'Ivoire;Mixed Migration Monitoring Mechanism Initiative (4Mi);5.600909000000, -3.161187000000
52292;Sub-Saharan Africa;February 08, 2019;2;2;;2;Vehicle Accident;Bamako, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.699137000000, -8.023181000000
52291;Sub-Saharan Africa;February 08, 2019;1;1;;;Sickness or lack of access to medicines;Bamako, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.699137000000, -8.023181000000
52290;Sub-Saharan Africa;February 08, 2019;4;1;1;;Unknown;Bambara MaoudÈ, near Timbuktu, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);15.843984000000, -2.786168000000
52289;North Africa;February 08, 2019;7;7;;;Violent death, Sexual abuse;Unspecified location in Algeria;Mixed Migration Monitoring Mechanism Initiative (4Mi);20.050684000000, 5.543735000000
51461;Europe;February 07, 2019;1;1;;;Hypothermia;Highway RN 94 between Briançon and Montgenèvre, near Val-des-Près, Hautes-Alpes, France;Ouest-France, La Provence;44.920683173838, 6.673599624343
53319;Sub-Saharan Africa;February 07, 2019;2;1;1;;Sickness or lack of access to medicines;Unspecified location, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);21.377620000000, 11.384345000000
52690;US-Mexico Border;February 07, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.771430100000, -112.542499900000
51465;Central America;February 07, 2019;1;1;;;Murdered;Bulevar Nazario Ortiz, Colonia Virreyes Residencial, Saltillo, Coahuila, Mexico;Vanguardia, El Siglo deTorreón;25.463711663602, -100.979898450230
51464;US-Mexico Border;February 07, 2019;1;1;;;Drowned;Río Bravo, near Las Piedritas, Camargo, Tamaulipas, Mexico;La Tarde;26.365378242149, -98.813139596667
51511;Mediterranean;February 06, 2019;1;1;;1;Drowned;Body recovered on Plage El Djebel, between El Kala and Messida, wilaya of El Tarf, Algeria;El Watan, Interlignes, Algérie 360;36.902592327412, 8.477123270827
54629;Horn of Africa;February 06, 2019;1;1;;;Violent death;Moqor, Somalia;IOM Somalia;0.934217000000, 43.560694600000
51460;Mediterranean;February 06, 2019;3;;;;Drowned;Unspecified location in the Gibraltar Strait, off the coast of Tangiers, Morocco;Caminando Fronteras;35.866177998708, -5.878967760331
51456;North Africa;February 05, 2019;8;1;2;;Vehicle Accident;Road in Driouech, Nador, Morocco;Ali Zoubeidi, Rue20, Alarm Phone Sahara;34.960378300119, -3.380756396653
53318;North Africa;February 05, 2019;1;1;;;Sickness or lack of access to medicines;Umm Al Aranib, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);26.140951000000, 14.735026000000
51459;Europe;February 05, 2019;1;1;;;Fire;Building in Prijedorska street, Sarajevo, Bosnia and Herzegovina;Europa Press;43.845373700000, 18.369193500000
51455;North Africa;February 04, 2019;1;1;;;Hypothermia;Unspecified location on the Morocco-Algeria border, near Oujda, Morocco;Alarm Phone Sahara;34.705746117811, -1.775936609354
52286;Sub-Saharan Africa;February 04, 2019;1;;1;;Unknown;Niamey, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);13.561406000000, 2.160966000000
51458;US-Mexico Border;February 04, 2019;1;1;;;Drowned;Río Bravo, near Guardados de Arriba, Miguel Alemán, Tamaulipas, México;El Mañana;26.378453484173, -98.956549230533
51454;North Africa;February 03, 2019;3;;;;Hypothermia;Near Osfour mountain range, on the Morocco-Algeria border, near Oujda, Morocco;Alarm Phone Sahara;34.667391957446, -1.812885234328
52285;Sub-Saharan Africa;February 03, 2019;1;;1;1;Sickness or lack of access to medicines;Yamoussoukro, CÙte d'Ivoire;Mixed Migration Monitoring Mechanism Initiative (4Mi);6.764231000000, -5.249555000000
51493;Europe;February 03, 2019;1;1;;;Vehicle accident;Velika Kladuša, Una-Sana, Bosnia and Herzegovi;El Dario, Ministry of Internal Affairs of Una-Sana Canton ;45.183837300000, 15.806545400000
51457;Central America;February 03, 2019;1;1;;;Violent death;KM 22 Highway Tenosique-El Ceibo, near Emiliano Zapata, Tabasco, Mexico;Migrant Shelter La 72;17.728169900000, -91.758994100000
52282;Sub-Saharan Africa;February 02, 2019;1;;1;;Sickness or lack of access to medicines;Fada, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.051544000000, 0.372453000000
49259;Caribbean;February 02, 2019;31;;;;Drowned;Off the coast of Marsh Harbour, Abaco Island, Bahamas;Associated Press;26.510686692778, -76.937172306250
52284;Sub-Saharan Africa;February 02, 2019;13;1;1;;Vehicle Accident, Violent death;Gao, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);16.230954000000, -0.019296000000
52283;Sub-Saharan Africa;February 02, 2019;6;1;1;;Unknown;Agadez, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);17.012219000000, 7.981361000000
51592;US-Mexico Border;February 01, 2019;1;1;;;Drowned;Rio Bravo, near McAllen, Hidalgo County, Texas, USA;La Prensa Gráfica, Telemundo Noticias;26.082034154560, -98.258656087878
52281;Sub-Saharan Africa;February 01, 2019;3;3;;1;Vehicle Accident;Zegoua, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);10.495701000000, -5.645127000000
51891;Europe;February 01, 2019;4;;3;3;Drowned;Evros/Meriç river, Greece-Turkey border;Arab News, Ekathimerini;40.943359494525, 26.346705112284
52280;Sub-Saharan Africa;January 31, 2019;2;2;;;Sickness or lack of access to medicines;Bamako, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.699137000000, -8.023181000000
52279;Sub-Saharan Africa;January 31, 2019;2;2;;;Sickness or lack of access to medicines;Sikasso, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);11.349313000000, -5.665146000000
52278;Sub-Saharan Africa;January 31, 2019;1;;1;;Sickness or lack of access to medicines, Dehydration;Bobo-Dioulasso, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);11.127705000000, -4.316257000000
52275;Sub-Saharan Africa;January 30, 2019;2;;;;Vehicle Accident;Faramana, Burkina Faso, on border with Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.050329000000, -4.667837000000
52277;Sub-Saharan Africa;January 30, 2019;6;1;1;;Violent death;Arbinda, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);14.219108000000, -0.864079000000
51724;US-Mexico Border;January 30, 2019;1;;;;Unknown;Cage ranch, near US Highway 281, southwest of Falfurrias, Brooks County, Texas, USA;Brooks County Sheriff's Office;27.125189400000, -98.222484300000
52276;Sub-Saharan Africa;January 30, 2019;1;1;;;Sickness or lack of access to medicines;Odienne, CÙte d'Ivoire;Mixed Migration Monitoring Mechanism Initiative (4Mi);9.532575000000, -7.554680000000
51565;US-Mexico Border;January 29, 2019;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
51564;US-Mexico Border;January 29, 2019;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
51563;US-Mexico Border;January 29, 2019;1;;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;32.057499000000, -111.666072500000
49258;Horn of Africa;January 29, 2019;70;2;3;;Drowned;Off the coast of Godoria, Obock, Djibouti - en route to Yemen;Djibouti Coast Guard (via IOM Djibouti);11.903581356334, 43.332109915572
49255;South America;January 28, 2019;24;;;10;Drowned;Off the coast of Capurganá, municipality of Acandi, Chocó, Colombia;El Espectador, El Colombiano;8.641338758453, -77.330689179762
49254;Central America;January 28, 2019;1;1;;;Vehicle accident;Train tracks near Colonia Miguel Alemán, Sayula de Alemán, Veracruz, Mexico;Imagen del Golfo, Zócalo;17.871860612667, -94.963871768009
49257;Central America;January 28, 2019;1;1;;;Vehicle accident;Train tracks near El Derramadero, Coahuila, Mexico - Train line B between Mexico City and Nuevo Laredo;El Diario de Coahuila, Vanguardia;25.286312500000, -101.281562500000
49256;US-Mexico Border;January 28, 2019;3;3;;;Drowned;Río Bravo, near Rancho Don Eutimio, KM 210 Carretera Ribereña, Nuevo Laredo, Tamaulipas, Mexico;Diario de Querétaro, Vox Pópuli;27.345466202071, -99.506891221976
52828;US-Mexico Border;January 26, 2019;1;1;;;Drowned;Irrigation Canal, Calexico, Imperial County, California, USA;Imperial County Coroner's Office;32.674794574533, -115.442020568880
49252;US-Mexico Border;January 26, 2019;1;1;;;Drowned;Río Bravo, near Centro Recreativo La Playita, Reynosa, Tamaulipas, Mexico;El Mañana, Vox Pópuli;26.143064684377, -98.330164834268
51562;US-Mexico Border;January 26, 2019;1;;1;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.691203800000, -110.461623900000
52274;Sub-Saharan Africa;January 25, 2019;1;1;;;Violent death;Kidal, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);18.457046000000, 1.408655000000
51609;Middle East;January 25, 2019;1;;1;;Violent death;Syria-Turkey border, near Darkush, Idlib province, Syria;Syrian Observatory for Human Rights;36.002996127262, 36.369884409364
52273;North Africa;January 25, 2019;2;;2;1;Dehydration;Kufra, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);22.853045000000, 23.011175000000
49251;US-Mexico Border;January 25, 2019;1;1;;;Drowned;Río Bravo, near Reynosa Díaz, Tamaulipas, Mexico;La Tarde;26.217242152142, -98.455393500959
52272;Sub-Saharan Africa;January 25, 2019;1;1;;;Vehicle Accident;Unspecified location in the Sahara Desert, Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);21.535287000000, 13.163018000000
52269;Sub-Saharan Africa;January 24, 2019;1;1;;1;Sickness or lack of access to medicines;Malanville, Benin, on border with Niger;Mixed Migration Monitoring Mechanism Initiative (4Mi);11.869210000000, 3.388940000000
52268;Sub-Saharan Africa;January 24, 2019;1;1;;1;Sickness or lack of access to medicines;Ouagadougou, Burkina Faso;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.482283000000, -1.505151000000
49246;Mediterranean;January 24, 2019;1;1;;;Drowned;Body recovered on Plage d'El Ain, near Sidi Ben Adda, Ain Témouchent, Algeria;Alg24, El Faro de Ceuta, EFE;35.384524413151, -1.278253990517
52267;Sub-Saharan Africa;January 24, 2019;1;;1;;Sickness or lack of access to medicines;Bamako, Mali;Mixed Migration Monitoring Mechanism Initiative (4Mi);12.699137000000, -8.023181000000
52266;North Africa;January 24, 2019;1;1;;;Violent death;Sabha, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);27.007874000000, 14.424636000000
52265;North Africa;January 24, 2019;1;;1;;Sickness or lack of access to medicines, Starvation, Dehydration;Unspecified location in the Sahara Desert, Libya;Mixed Migration Monitoring Mechanism Initiative (4Mi);26.465801000000, 15.151210000000
49250;Central America;January 24, 2019;1;1;;;Vehicle accident;Train tracks near San Mateo Ixtacalco, Cuautitlán, Estado de México, Mexico;Milenio, El Universal;19.705606860591, -99.174764262762
52271;Sub-Saharan Africa;January 24, 2019;2;2;;2;Sickness or lack of access to medicines, Starvation;Kamsar, Guinea;Mixed Migration Monitoring Mechanism Initiative (4Mi);10.667984000000, -14.558985000000
51561;US-Mexico Border;January 24, 2019;1;1;;;Unknown;Pima County jurisdiction, Arizona, USA;Pima County Office of the Medical Examiner;31.365435700000, -110.106236400000
49249;US-Mexico Border;January 24, 2019;2;1;1;1;Vehicle Accident;Avenida Tecnológico, Ciudad Juárez, Chihuaha, Mexico;El Periódico, El Diario;31.667101100000, -106.426767800000
